id,empleado,sexo,edad,años_edc,pareja,estudiante_act,estrato,pc,internet,reside_padre,reside_madre,afro,gitano,indigena,palenquero,sin_rec_etnico
12567,1,0,34,16,1,0,3,1,1,0,0,0,0,0,0,1
12889,1,0,55,16,1,0,3,1,1,0,0,0,0,0,0,1
16496,1,0,28,9,1,0,2,0,0,0,0,0,0,0,0,1
1304,1,1,51,11,1,0,2,1,1,0,0,0,0,0,0,1
2728,1,1,25,11,0,0,3,0,0,0,1,0,0,0,0,1
5924,1,1,19,11,0,0,2,0,0,0,0,0,0,0,0,1
12184,1,0,24,13,1,0,2,1,1,0,0,0,0,0,0,1
20733,1,1,29,13,1,0,2,0,1,0,0,0,0,0,0,1
19344,0,1,20,11,0,0,3,0,0,0,1,0,0,0,0,1
16989,1,1,31,17,0,1,2,1,1,1,1,0,0,0,0,1
8925,1,1,71,5,1,0,2,1,1,0,0,0,0,0,0,1
10563,1,0,25,14,1,0,3,0,1,0,0,0,0,0,0,1
20486,1,1,52,5,1,0,1,0,1,0,0,0,0,0,0,1
10096,1,1,51,14,0,0,4,1,1,0,1,0,0,0,0,1
19286,1,0,24,8,0,0,2,0,1,0,0,0,0,0,0,1
9615,1,1,46,11,1,0,2,1,1,0,0,0,0,0,0,1
8582,1,1,61,3,1,0,1,0,0,0,0,0,0,0,0,1
4448,0,0,23,8,0,0,2,0,1,0,1,0,0,0,0,1
12376,1,0,40,14,1,0,3,1,1,0,0,0,0,0,0,1
6114,1,1,64,6,1,0,3,0,1,0,0,0,0,0,0,1
1469,1,1,36,13,1,0,3,1,1,0,0,0,0,0,0,1
20748,1,0,62,15,1,0,3,1,1,0,0,0,0,0,0,1
16087,0,1,51,16,1,0,3,1,1,0,0,0,0,0,0,1
10198,1,0,28,16,0,0,2,1,1,0,1,0,0,0,0,1
9087,1,1,40,16,1,0,3,0,1,0,0,0,0,0,0,1
10795,1,1,44,14,0,0,3,1,1,0,1,0,0,0,0,1
10749,1,1,30,9,0,0,1,0,0,0,0,0,0,0,0,1
8450,1,1,22,7,1,0,1,0,0,0,0,0,0,0,0,1
18541,1,0,41,16,1,0,6,1,1,0,0,0,0,0,0,1
5704,1,0,27,19,1,0,3,1,1,0,0,0,0,1,0,0
13554,1,1,68,4,1,0,1,0,1,0,0,0,0,0,0,1
13563,1,1,22,15,0,0,1,1,1,0,1,0,0,0,0,1
5189,1,0,40,11,0,0,2,1,1,0,0,0,0,0,0,1
4948,0,0,30,11,1,0,2,0,0,0,0,0,0,0,0,1
14598,1,1,49,3,1,0,3,0,1,0,0,0,0,0,0,1
16612,0,1,25,16,0,0,3,1,1,1,1,0,0,0,0,1
6940,1,1,19,11,0,0,3,0,1,0,0,0,0,0,0,1
5356,1,1,28,16,0,0,3,1,1,1,1,0,0,0,0,1
2696,1,1,33,16,1,0,2,1,1,0,0,0,0,0,0,1
5399,1,0,47,11,1,0,3,1,1,0,0,0,0,0,0,1
11775,1,0,49,18,1,0,3,0,1,0,0,0,0,0,0,1
9347,1,1,26,14,1,0,3,0,0,0,0,0,0,0,0,1
2446,0,1,29,9,0,0,3,0,0,1,0,0,0,0,0,1
3381,1,0,31,15,0,0,3,1,1,0,0,0,0,0,0,1
14151,1,1,48,16,1,0,2,1,1,0,0,0,0,0,0,1
1883,1,0,58,11,1,0,2,0,0,0,0,0,0,0,0,1
9628,1,1,23,11,0,0,1,0,0,0,1,0,0,0,0,1
13656,1,1,23,16,0,0,2,1,1,0,1,0,0,0,0,1
20110,1,1,32,16,1,0,2,0,1,0,0,0,0,0,0,1
18185,1,1,42,11,0,0,3,1,1,0,0,0,0,0,0,1
14990,1,0,36,11,0,0,1,1,1,0,1,0,0,0,0,1
786,1,1,24,14,0,0,2,1,1,1,1,0,0,0,0,1
8813,1,1,65,11,1,0,2,1,1,0,0,0,0,0,0,1
12675,1,1,33,9,0,0,2,0,0,0,1,0,0,0,0,1
15961,1,1,33,11,1,0,3,1,1,0,0,0,0,0,0,1
12556,1,1,61,13,1,0,4,1,1,0,0,0,0,0,0,1
1544,1,0,44,7,0,0,3,1,1,0,0,0,0,0,0,1
6239,1,0,22,11,1,0,5,1,1,0,0,0,0,0,0,1
8283,1,0,43,11,1,0,2,1,1,0,0,0,0,0,0,1
10330,1,0,40,16,1,0,3,1,1,0,0,0,0,0,0,1
8698,1,0,28,18,0,0,1,1,1,0,1,0,0,0,0,1
20518,1,1,47,16,1,0,3,1,1,0,0,0,0,0,0,1
9382,1,0,46,13,1,0,2,1,1,0,0,0,0,0,0,1
2284,1,1,30,16,1,0,3,1,1,0,0,0,0,0,0,1
9676,1,0,46,5,1,0,2,1,1,0,0,0,0,0,0,1
13271,1,1,30,16,1,0,2,1,1,0,0,0,0,0,0,1
20119,0,1,29,16,0,0,2,0,0,0,1,0,0,0,0,1
18079,1,1,26,5,1,0,2,0,0,0,0,0,0,0,0,1
12441,0,0,23,16,0,0,3,1,1,1,1,0,0,0,0,1
11262,0,1,21,14,0,0,3,1,1,1,0,0,0,0,0,1
21711,1,0,64,24,0,0,6,1,1,0,0,0,0,0,0,1
19267,1,0,59,16,1,0,4,1,1,0,0,0,0,0,0,1
10594,1,0,30,16,0,0,3,0,1,1,1,0,0,0,0,1
16548,1,1,31,11,1,0,3,1,1,1,1,0,0,0,0,1
494,0,0,30,16,0,0,3,1,1,1,0,0,0,0,0,1
16109,1,0,27,11,0,0,1,0,0,0,0,0,0,0,0,1
11187,0,0,52,18,1,0,4,1,1,0,0,0,0,0,0,1
7619,1,0,56,9,1,0,2,0,0,0,0,0,0,0,0,1
9069,1,0,33,14,0,0,2,1,1,0,0,1,0,0,0,0
1529,1,0,31,11,0,0,2,1,1,1,1,0,0,0,0,1
16882,1,0,32,14,1,1,2,0,1,0,0,0,0,0,0,1
14578,1,1,51,11,1,0,3,1,1,0,0,0,0,0,0,1
14228,1,0,38,13,1,0,2,0,1,0,0,0,0,0,0,1
17564,1,1,54,7,0,0,3,1,1,0,0,0,0,0,0,1
10108,1,1,29,7,0,0,1,1,1,0,1,0,0,0,0,1
12225,1,1,16,7,0,1,2,0,1,1,1,0,0,0,0,1
18220,1,0,22,11,0,0,2,1,1,0,0,0,0,0,0,1
6835,1,0,26,16,1,0,2,0,1,0,0,0,0,0,0,1
1545,1,0,44,8,0,0,3,0,0,0,0,0,0,0,0,1
19365,1,0,42,16,1,0,3,1,1,0,0,0,0,0,0,1
16714,1,1,25,13,1,1,2,0,1,0,1,0,0,0,0,1
7330,0,0,50,11,1,0,3,1,1,0,0,0,0,0,0,1
21043,1,1,31,20,1,1,2,1,1,0,0,0,0,0,0,1
21500,0,0,37,13,0,0,2,1,1,1,0,0,0,0,0,1
19231,1,1,22,11,1,0,2,0,0,0,0,0,0,0,0,1
20446,1,0,32,11,1,0,3,1,1,0,0,0,0,0,0,1
16074,1,0,51,16,1,0,4,1,1,0,0,0,0,0,0,1
1452,1,0,33,11,1,0,2,0,0,0,0,0,0,0,0,1
16101,1,0,22,16,0,0,3,1,1,1,1,0,0,0,0,1
3282,1,1,51,10,1,0,2,0,1,0,0,0,0,0,0,1
15001,1,0,41,5,0,0,1,0,1,0,0,0,0,0,0,1
6565,0,1,43,5,1,0,3,1,1,0,0,0,0,0,0,1
3368,1,1,37,5,1,0,2,1,1,0,0,0,0,0,0,1
4476,1,0,33,11,0,0,2,0,1,0,0,0,0,0,0,1
21651,1,1,44,14,1,0,3,1,1,0,0,0,0,0,0,1
9604,1,1,53,5,0,0,2,0,1,0,0,0,0,0,0,1
9962,1,1,22,6,0,0,3,0,0,0,0,0,0,0,0,1
6830,1,1,37,11,0,0,2,1,1,0,1,0,0,0,0,1
11017,1,0,46,24,0,0,2,1,1,1,1,0,0,0,0,1
13967,1,0,45,16,1,0,3,1,1,0,0,0,0,0,0,1
769,1,0,43,20,0,0,2,1,1,0,1,0,0,0,0,1
16810,1,0,52,5,1,0,2,1,1,0,0,0,0,0,0,1
4866,1,0,21,14,1,0,3,1,1,0,0,0,0,0,0,1
18928,1,0,40,5,1,0,1,0,1,0,0,1,0,0,0,0
20720,1,1,61,12,1,0,2,1,1,0,0,0,0,0,0,1
10742,1,0,39,11,1,0,3,0,1,0,0,0,0,0,0,1
12806,1,1,18,11,1,0,2,0,0,0,0,0,0,0,0,1
177,1,0,29,14,1,0,3,1,0,0,0,0,0,0,0,1
11394,1,1,25,13,1,0,2,0,1,0,0,0,0,0,0,1
3700,1,0,27,11,0,0,2,1,1,0,0,0,0,0,0,1
10745,1,1,33,15,1,0,2,0,1,0,0,0,0,0,0,1
11503,1,0,25,8,1,0,1,0,1,0,0,0,0,0,0,1
5345,1,1,31,11,0,0,2,1,1,0,0,0,0,0,0,1
3567,0,1,20,11,0,0,3,1,1,1,1,0,0,0,0,1
6379,1,0,33,16,1,0,3,1,1,0,0,0,0,0,0,1
20843,1,0,41,14,0,0,2,1,1,0,0,0,0,0,0,1
13245,0,1,44,11,1,0,2,1,0,0,0,0,0,0,0,1
12875,1,0,43,0,0,0,1,0,1,0,0,0,0,0,0,1
5450,1,1,25,16,0,0,3,1,1,1,1,0,0,0,0,1
9944,1,1,26,11,0,0,3,0,1,0,0,0,0,0,0,1
20734,1,0,27,16,1,0,2,0,1,0,0,0,0,0,0,1
18870,0,1,42,13,1,0,2,0,1,0,0,0,0,0,0,1
18652,1,1,33,11,0,0,2,0,1,0,1,0,0,0,0,1
20460,1,0,47,16,1,0,6,1,1,0,0,0,0,0,0,1
17401,1,1,40,16,1,0,3,0,1,0,0,0,0,0,0,1
21934,1,1,58,2,1,0,3,0,1,0,0,0,0,0,0,1
7204,1,0,24,12,0,1,2,1,1,0,1,0,0,0,0,1
2179,1,1,31,20,1,0,4,1,1,0,0,0,0,0,0,1
19646,1,0,35,15,0,1,2,1,1,1,0,0,0,0,0,1
16030,1,0,34,14,1,0,3,1,0,0,0,0,0,0,0,1
6767,0,0,48,9,1,0,2,0,0,0,0,0,0,0,0,1
4058,1,0,50,16,0,0,4,1,1,0,0,0,0,0,0,1
6106,1,1,31,11,0,0,3,1,1,0,1,0,0,0,0,1
1876,0,0,24,11,1,0,2,0,0,1,0,0,0,0,0,1
11126,1,0,32,11,0,0,2,1,1,0,0,0,0,0,0,1
20574,1,0,47,5,1,0,2,0,0,0,0,0,0,0,0,1
8187,1,1,43,11,1,0,2,0,0,0,0,0,0,0,0,1
20002,1,1,27,16,0,1,2,1,1,0,0,0,0,0,0,1
3937,1,1,25,11,0,0,3,0,0,0,1,0,0,0,0,1
13501,1,1,27,7,1,0,1,0,1,0,0,0,0,0,0,1
8369,1,0,44,16,1,0,4,1,1,0,0,0,0,0,0,1
7663,1,1,54,5,1,0,2,1,1,0,0,0,0,0,0,1
2869,0,0,49,8,1,0,3,1,0,0,0,0,0,0,0,1
222,1,0,51,20,0,0,3,1,1,0,1,0,0,0,0,1
3787,0,1,45,11,1,0,1,0,0,0,0,0,0,0,0,1
18031,0,0,64,2,0,0,2,0,1,0,0,0,0,0,0,1
13731,1,0,22,16,0,0,3,1,1,0,0,0,0,0,0,1
16317,1,0,28,14,1,0,3,1,1,0,0,0,0,0,0,1
14930,1,0,43,13,1,0,3,1,1,0,1,0,0,0,0,1
13897,0,0,47,11,1,0,4,0,1,0,0,0,0,0,0,1
18199,1,1,55,6,1,0,2,1,1,0,0,0,0,0,0,1
9931,1,0,60,11,1,0,5,1,1,0,0,0,0,0,0,1
17410,0,1,20,15,0,1,3,1,1,1,1,0,0,0,0,1
20438,1,1,55,5,0,0,2,1,1,0,0,0,0,0,0,1
15899,1,1,25,11,1,0,2,0,0,0,0,0,0,0,0,1
10023,0,0,46,9,1,0,1,0,0,0,0,0,0,0,0,1
13220,0,0,42,2,1,0,2,0,1,0,0,0,0,0,0,1
6020,1,0,45,17,1,1,4,1,1,0,0,0,0,0,0,1
1107,0,0,52,7,0,0,2,0,0,0,0,0,0,0,0,1
6619,1,1,56,8,1,0,1,1,1,0,0,0,0,0,0,1
18898,1,0,25,14,1,0,2,1,1,1,1,0,0,0,0,1
5252,0,1,59,16,0,0,3,1,1,0,1,0,0,0,0,1
12177,1,0,52,8,1,0,3,1,1,0,0,0,0,0,0,1
9227,1,0,27,10,1,0,2,0,0,0,0,0,0,0,0,1
4053,1,0,43,16,1,0,4,1,1,0,0,0,0,0,0,1
21425,1,1,34,16,1,0,2,1,1,0,0,0,0,0,0,1
14579,1,1,25,18,0,0,3,1,1,1,1,0,0,0,0,1
2299,1,0,38,11,1,0,3,1,1,0,0,0,0,0,0,1
13724,1,0,45,11,0,0,2,0,1,0,0,0,0,0,0,1
18435,1,1,32,11,1,0,2,1,1,0,0,0,0,0,0,1
3355,1,1,38,11,0,0,2,0,0,0,0,0,0,0,0,1
14977,1,1,35,19,1,0,3,1,1,0,0,0,0,0,0,1
12639,1,0,24,16,0,0,4,1,1,1,1,0,0,0,0,1
3474,0,1,23,16,0,0,3,1,1,1,1,0,0,0,0,1
17487,1,1,31,14,0,0,2,1,1,1,0,0,0,0,0,1
19324,1,1,33,11,1,0,2,0,1,0,0,0,0,0,0,1
987,1,1,56,20,1,0,5,1,1,0,0,0,0,0,0,1
5588,0,0,61,15,1,0,3,1,0,0,0,0,0,0,0,1
53,1,0,51,5,1,0,3,1,1,0,0,0,0,0,0,1
20598,1,0,44,11,1,0,3,1,1,0,1,0,0,0,0,1
4926,1,1,40,10,1,0,1,1,1,0,0,0,0,0,0,1
12130,1,0,28,13,1,0,1,1,1,0,0,0,0,0,0,1
14648,1,1,41,10,0,0,3,0,0,0,0,0,0,0,0,1
16441,1,1,57,5,1,0,2,1,1,0,0,0,0,0,0,1
16133,1,1,58,9,1,0,2,1,0,0,0,0,0,0,0,1
1794,1,1,62,14,1,0,3,0,1,0,0,0,0,0,0,1
21292,1,1,21,11,0,0,1,1,1,0,1,0,0,0,0,1
3503,1,0,46,8,0,0,1,0,0,0,0,0,0,0,0,1
11920,1,1,46,5,1,0,2,1,1,0,0,0,0,0,0,1
11368,1,1,52,11,0,0,4,1,1,0,0,0,0,0,0,1
2390,0,1,29,9,0,0,1,1,1,1,1,0,0,0,0,1
16471,1,1,61,11,0,0,3,0,1,0,0,0,0,0,0,1
1917,1,1,43,3,1,0,1,0,0,0,0,0,0,0,0,1
1189,0,1,23,11,0,0,3,1,1,0,1,0,0,0,0,1
8945,1,1,33,16,1,0,2,1,1,0,0,0,0,0,0,1
3336,0,1,32,16,1,0,3,1,1,0,0,0,0,0,0,1
19803,1,1,47,8,1,0,2,1,1,0,0,0,0,0,0,1
11861,1,0,36,8,1,0,2,0,1,0,0,0,0,0,0,1
8916,1,1,32,5,1,0,2,1,1,0,0,0,0,0,0,1
18525,1,1,42,7,1,0,3,1,1,0,0,0,0,0,0,1
2639,1,1,35,12,0,0,3,0,1,0,0,0,0,0,0,1
14813,0,0,40,16,1,0,3,1,1,0,1,0,0,0,0,1
21878,1,1,62,18,0,0,3,1,1,0,0,0,0,0,0,1
18973,1,0,45,19,0,0,3,0,0,0,0,0,0,0,0,1
17776,1,1,42,5,1,0,2,0,0,0,0,0,0,0,0,1
14599,1,0,41,11,1,0,3,0,1,0,0,0,0,0,0,1
4911,1,0,42,16,0,0,2,1,1,0,0,0,0,0,0,1
17120,1,1,31,11,1,0,2,0,0,0,0,0,0,0,0,1
5310,1,1,35,11,1,0,2,0,0,0,0,0,0,0,0,1
19982,1,1,41,11,1,0,3,0,1,0,0,0,0,0,0,1
19560,1,0,25,11,1,0,2,0,1,0,0,0,0,0,0,1
7653,1,1,46,0,0,0,2,0,0,0,0,0,0,0,0,1
6858,1,0,28,11,0,0,2,0,1,0,0,0,0,0,0,1
184,1,1,37,11,0,0,3,0,0,0,0,0,0,0,0,1
17263,1,1,27,11,0,0,2,0,1,0,1,0,0,0,0,1
5549,1,0,26,11,0,0,2,0,1,1,1,0,0,0,0,1
16565,1,0,38,7,1,0,2,1,0,0,0,0,0,0,0,1
11007,1,0,40,11,1,0,2,1,1,1,1,0,0,0,0,1
19412,1,0,21,13,0,0,2,0,1,1,1,0,0,0,0,1
16103,1,0,26,16,1,0,2,1,1,0,0,0,0,0,0,1
18252,1,1,27,16,0,0,2,1,1,1,0,0,0,0,0,1
2326,0,0,22,11,0,0,3,0,1,0,1,0,0,0,0,1
103,1,1,61,11,0,0,3,0,0,0,0,0,0,0,0,1
10961,1,1,36,11,1,0,1,0,1,0,0,0,0,0,0,1
21399,1,1,42,11,1,0,3,0,0,0,0,0,0,0,0,1
5894,1,0,27,13,1,0,2,1,1,0,0,0,0,0,0,1
6826,1,1,61,9,0,0,2,0,1,0,1,0,0,0,0,1
5813,1,0,23,12,0,1,2,0,1,0,1,0,0,0,0,1
3733,0,0,33,14,1,0,2,0,0,0,0,0,0,0,0,1
14951,1,0,57,18,0,0,3,1,1,0,0,0,0,0,0,1
10156,1,0,23,13,0,0,6,1,1,1,1,0,0,0,0,1
3118,1,0,25,14,0,1,2,1,1,0,1,0,0,0,0,1
19851,1,0,39,21,0,0,6,1,1,0,0,0,0,0,0,1
9105,1,1,20,11,0,0,2,1,1,1,0,0,0,0,0,1
17481,1,0,39,13,1,0,2,0,1,0,0,0,0,0,0,1
217,1,0,47,1,1,0,2,0,1,0,0,0,0,0,0,1
13761,1,1,27,16,0,1,2,1,1,1,1,0,0,0,0,1
11319,1,1,33,9,0,0,2,0,0,0,1,0,0,0,0,1
20371,1,1,18,11,0,0,1,0,0,0,1,0,0,0,0,1
15291,1,1,66,5,1,0,1,0,0,0,0,0,0,0,0,1
7126,1,0,54,6,0,0,1,0,1,0,0,0,0,0,0,1
13470,1,1,38,14,1,0,3,1,1,0,0,0,0,0,0,1
1087,1,0,50,9,1,0,2,0,1,0,0,0,0,0,0,1
5647,1,0,42,5,0,0,2,0,0,1,0,0,0,0,0,1
18976,0,0,24,16,0,0,3,1,1,0,1,0,0,0,0,1
7109,1,0,46,15,0,0,3,1,1,0,0,0,0,0,0,1
5496,1,1,49,5,0,0,3,0,0,0,1,0,0,0,0,1
4662,1,0,37,16,1,0,4,1,1,0,0,0,0,0,0,1
4899,1,0,34,9,0,0,3,0,1,0,0,0,0,0,0,1
6253,1,1,45,3,1,0,2,0,1,0,0,1,0,0,0,0
14721,1,0,27,14,0,0,3,0,0,1,1,0,0,0,0,1
15428,1,0,42,18,0,0,3,1,1,1,1,0,0,0,0,1
19238,1,1,42,16,1,0,4,1,1,0,0,0,0,0,0,1
21533,1,1,24,11,0,0,2,0,1,0,0,0,0,0,0,1
7457,1,0,40,5,0,0,1,0,1,0,0,0,0,0,0,1
16169,0,0,45,8,1,0,2,0,0,0,0,0,0,0,0,1
6210,1,1,28,13,1,0,1,0,1,0,0,0,0,0,0,1
16267,1,0,43,11,0,0,2,1,1,1,1,0,0,0,0,1
6299,1,1,43,16,1,0,3,1,1,0,0,0,0,0,0,1
20420,1,1,60,11,0,0,3,0,1,0,0,0,0,0,0,1
5917,1,0,24,11,0,0,2,1,1,0,0,0,0,0,0,1
883,0,1,22,16,0,0,3,1,1,1,1,0,0,0,0,1
4712,1,0,23,10,0,0,2,0,0,0,1,0,0,0,0,1
6370,1,0,42,13,0,0,3,1,1,0,1,0,0,0,0,1
19656,1,0,69,14,0,0,4,1,1,0,0,0,0,0,0,1
1,1,1,34,11,1,0,3,0,1,0,0,0,0,0,0,1
20749,1,1,47,3,1,0,2,1,1,0,0,0,0,0,0,1
9983,0,1,60,5,1,0,1,0,0,0,0,1,0,0,0,0
904,0,1,38,17,0,0,4,0,1,1,1,0,0,0,0,1
5509,1,1,57,11,1,0,3,1,1,0,0,0,0,0,0,1
5638,1,1,37,21,1,0,3,1,1,1,1,0,0,0,0,1
385,1,0,45,16,1,0,4,1,1,0,0,0,0,0,0,1
7746,1,1,45,11,1,0,3,0,1,0,0,0,0,0,0,1
6303,0,1,38,13,0,1,3,1,1,0,1,0,0,0,0,1
19669,1,1,27,13,1,0,3,1,0,0,0,0,0,0,0,1
15162,1,0,23,11,0,0,2,0,1,0,0,0,0,0,0,1
17060,1,1,35,16,0,0,2,1,1,1,1,0,0,0,0,1
17877,1,0,59,16,1,0,4,1,1,0,0,0,0,0,0,1
10068,0,1,55,16,1,0,5,1,1,0,0,0,0,0,0,1
2043,1,0,35,17,0,0,2,1,1,0,1,0,0,0,0,1
4957,1,0,31,11,0,0,2,1,1,1,1,0,0,0,0,1
20788,1,0,23,11,0,0,2,1,1,1,1,0,0,0,0,1
879,0,0,42,9,0,0,2,0,0,0,0,0,0,0,0,1
4698,1,1,39,16,1,0,2,1,1,0,0,0,0,0,0,1
7945,1,1,47,5,1,0,2,1,1,0,0,0,0,0,0,1
16266,1,0,28,10,1,0,2,0,1,0,0,0,0,0,0,1
2148,1,1,28,11,0,0,2,1,1,0,0,0,0,0,0,1
20516,1,1,73,16,1,0,6,1,1,0,0,0,0,0,0,1
21396,1,1,20,13,0,1,3,1,1,0,0,0,0,0,0,1
20304,1,0,36,11,1,0,3,1,1,0,0,0,0,0,0,1
2987,1,0,47,15,0,1,3,1,1,0,0,0,0,0,0,1
4428,1,1,63,11,0,0,3,1,1,0,0,0,0,0,0,1
14815,1,1,26,11,0,0,3,0,1,0,0,0,0,0,0,1
9035,1,0,36,18,0,0,3,1,1,0,0,0,0,0,0,1
1986,1,0,39,11,1,0,2,0,1,0,0,0,0,0,0,1
10982,0,0,33,8,1,0,1,0,1,0,0,0,0,0,0,1
2236,1,0,54,19,1,0,4,1,1,0,0,0,0,0,0,1
16002,1,1,33,11,0,0,2,1,0,0,1,0,0,0,0,1
5941,1,1,38,16,0,0,3,1,1,1,1,0,0,0,0,1
8241,1,0,35,11,1,0,2,0,0,0,0,0,0,0,0,1
11926,1,1,52,16,0,0,3,1,1,0,1,0,0,0,0,1
15827,1,0,47,14,1,0,4,1,1,0,0,0,0,0,0,1
8619,1,1,52,5,1,0,2,0,1,0,0,0,0,0,0,1
5104,0,1,56,4,1,0,2,0,0,0,0,0,0,0,0,1
11986,1,0,51,8,0,0,2,1,1,0,0,0,0,0,0,1
8301,1,0,28,3,1,0,1,0,1,0,0,0,0,0,0,1
12186,1,1,44,11,0,0,3,1,1,0,0,0,0,0,0,1
21570,1,1,73,3,1,0,1,0,1,0,0,0,0,0,0,1
1372,1,1,20,11,0,0,2,1,1,0,1,0,0,0,0,1
4352,1,1,32,11,1,0,2,1,1,0,0,0,0,0,0,1
8596,1,1,38,18,1,0,4,1,1,0,0,0,0,0,0,1
10631,0,1,32,11,1,0,3,0,1,0,0,0,0,0,0,1
15756,1,0,57,16,1,0,3,1,1,0,0,0,0,0,0,1
8386,1,0,53,14,0,0,3,1,1,0,0,0,0,0,0,1
4859,1,1,30,8,1,0,1,0,1,0,0,0,0,0,0,1
5290,1,1,24,16,1,0,3,1,1,0,0,0,0,0,0,1
17697,1,1,77,16,1,0,5,1,1,0,0,0,0,0,0,1
6397,1,0,25,14,1,0,3,1,1,0,0,0,0,0,0,1
8409,1,0,22,13,0,1,4,1,1,1,1,0,0,0,0,1
14522,1,0,28,13,0,0,1,0,0,0,0,0,0,0,0,1
13812,0,0,47,11,1,0,2,1,1,0,0,0,0,0,0,1
21582,1,1,24,15,0,1,3,1,1,1,1,0,0,0,0,1
12753,1,1,19,9,0,0,2,0,0,0,0,0,0,0,0,1
8261,0,1,53,8,1,0,2,0,1,0,0,0,0,0,0,1
5024,0,0,28,16,0,0,3,1,1,1,1,0,0,0,0,1
13378,1,0,31,11,0,0,2,0,1,0,0,0,0,0,0,1
11548,1,1,59,11,0,0,3,0,1,0,0,0,0,0,0,1
20532,1,1,46,7,1,0,3,0,1,0,0,0,0,0,0,1
7021,1,0,49,16,0,0,2,1,1,0,0,0,0,0,0,1
12796,1,0,36,16,1,0,2,0,1,0,0,0,0,0,0,1
11878,0,0,43,11,1,0,2,0,1,0,0,0,0,0,0,1
4256,1,0,61,8,0,0,2,0,1,0,0,0,0,0,0,1
14405,1,1,41,11,1,0,3,0,1,0,0,0,0,0,0,1
7876,1,0,58,6,1,0,2,0,1,0,0,0,0,0,0,1
19028,1,1,28,13,0,0,2,0,0,0,1,0,0,0,0,1
17879,1,1,54,16,0,0,4,1,1,0,0,0,0,0,0,1
1762,1,0,28,16,0,0,3,1,1,1,1,0,0,0,0,1
1318,1,1,23,13,1,0,3,0,1,0,0,0,0,0,0,1
19370,0,0,46,5,0,0,2,0,0,0,0,0,0,0,0,1
17794,1,0,49,2,0,0,3,0,0,0,0,0,0,0,0,1
18041,1,0,21,11,0,0,2,1,1,0,0,0,0,0,0,1
12331,0,1,31,18,1,0,3,1,1,0,0,0,0,0,0,1
16636,1,0,61,11,1,0,1,0,0,0,0,0,0,0,0,1
18570,1,1,38,11,1,0,3,0,0,0,0,0,0,0,0,1
14105,1,1,48,11,1,0,3,1,1,0,0,0,0,0,0,1
8367,1,1,31,11,1,0,2,1,1,0,0,0,0,0,0,1
1696,1,1,69,14,1,0,4,1,0,0,0,0,0,0,0,1
7167,1,1,20,13,0,0,2,1,1,0,1,0,0,0,0,1
18323,0,0,47,11,1,0,2,0,1,0,0,0,0,0,0,1
9173,0,0,40,7,0,0,3,0,1,0,0,0,0,0,0,1
3796,1,1,51,16,0,0,3,1,1,0,1,0,0,0,0,1
13414,1,0,37,16,1,0,3,1,1,0,0,0,0,0,0,1
12459,1,0,55,11,0,0,6,1,1,0,0,0,0,0,0,1
17203,1,0,40,13,1,0,3,1,1,0,0,0,0,0,0,1
15964,1,0,24,13,0,1,2,0,0,0,0,0,0,0,0,1
7461,1,1,32,16,0,1,4,1,1,0,0,0,0,0,0,1
12649,1,1,55,20,0,0,4,1,1,0,1,0,0,0,0,1
15054,1,1,27,11,0,0,2,1,1,0,1,0,0,0,0,1
6288,0,0,24,15,0,1,4,1,1,0,1,0,0,0,0,1
21484,1,0,57,13,1,0,3,1,1,0,0,0,0,0,0,1
9546,1,0,25,16,0,1,5,1,1,1,1,0,0,0,0,1
9261,1,1,46,16,1,0,2,1,1,0,0,0,0,0,0,1
13824,1,1,43,20,1,0,3,1,1,0,0,0,0,0,0,1
12100,0,1,27,11,0,0,3,0,0,0,1,0,0,0,0,1
12423,1,0,38,17,0,0,3,0,1,1,1,0,0,0,0,1
18150,1,1,19,12,0,1,2,1,1,0,1,0,0,0,0,1
7751,0,1,59,12,0,0,2,1,1,1,0,0,0,0,0,1
8860,1,0,29,16,0,0,3,1,1,1,1,0,0,0,0,1
3654,1,0,26,13,0,0,2,0,0,0,0,0,0,0,0,1
19995,1,1,42,11,0,0,3,1,1,0,0,0,0,0,0,1
3956,1,0,47,7,0,0,3,0,0,0,1,0,0,0,0,1
18432,1,0,51,9,1,0,2,0,1,0,0,0,0,0,0,1
16750,1,0,63,8,0,0,2,0,1,0,0,0,0,0,0,1
5456,0,0,37,13,1,0,4,1,1,0,0,0,0,0,0,1
3276,1,1,29,14,1,0,2,1,0,0,0,0,0,0,0,1
19217,1,0,43,5,0,0,2,1,1,0,0,0,0,0,0,1
13408,0,0,52,6,0,0,2,0,0,0,1,0,0,0,0,1
20627,1,1,29,16,1,0,3,1,1,0,0,0,0,0,0,1
5532,0,1,17,11,0,0,2,1,1,0,1,0,0,0,0,1
5305,1,1,57,11,1,0,2,1,1,0,0,0,0,0,0,1
1157,1,0,44,18,0,0,5,1,1,0,0,0,0,0,0,1
21270,1,0,39,14,0,0,3,1,1,0,1,0,0,0,0,1
6793,1,1,48,14,0,0,2,1,1,1,1,0,0,1,0,0
16793,1,0,40,16,1,0,2,1,1,0,0,0,0,0,0,1
1850,1,1,25,11,1,0,2,0,0,0,0,0,0,0,0,1
12203,0,1,26,11,0,0,1,0,1,1,1,0,0,0,0,1
16490,1,0,43,11,0,0,3,0,1,0,0,0,0,0,0,1
2925,0,1,47,14,1,0,3,1,1,0,0,0,0,0,0,1
